Iter	Interp		Mover		Total
1	0.108878	0.025312	0.134190
2	0.108700	0.024777	0.133477
3	0.107953	0.024840	0.132794
4	0.109443	0.024939	0.134382
5	0.110346	0.024692	0.135037
6	0.109945	0.025637	0.135583
7	0.109996	0.025111	0.135107
8	0.109556	0.024649	0.134205
9	0.109939	0.025429	0.135368
10	0.108497	0.024885	0.133382
