Iter	Interp		Mover		Total
1	0.106569	0.323011	0.429579
2	0.105990	0.321976	0.427966
3	0.105588	0.321359	0.426947
4	0.105188	0.320484	0.425673
5	0.106502	0.328139	0.434641
6	0.106312	0.334825	0.441138
7	0.105777	0.345002	0.450779
8	0.106086	0.360283	0.466369
9	0.109341	0.337617	0.446957
10	0.106059	0.343968	0.450027
