Iter	Interp		Mover		Total
1	0.323138	0.260365	0.583502
2	0.322962	0.260672	0.583635
3	0.321637	0.260678	0.582315
4	0.322068	0.260018	0.582086
5	0.322175	0.261347	0.583523
6	0.322750	0.259835	0.582585
7	0.322594	0.260142	0.582736
8	0.321828	0.259830	0.581657
9	0.324046	0.260868	0.584914
10	0.323277	0.261494	0.584771
