Iter	Interp		Mover		Total
1	2.190192	2.000927	4.191119
2	2.220723	2.062821	4.283544
3	2.194032	2.046106	4.240138
4	2.191619	1.894792	4.086411
5	2.171112	1.896066	4.067178
6	2.130710	1.887795	4.018505
7	2.124692	1.894962	4.019654
8	2.129754	1.889363	4.019117
9	2.155665	1.890721	4.046386
10	2.131606	1.893728	4.025334
