Iter	Interp		Mover		Total
1	2.778556	2.136281	4.914837
2	2.727245	2.065846	4.793091
3	2.604401	2.115040	4.719440
4	2.560044	2.078306	4.638350
5	2.657780	1.964545	4.622325
6	2.379465	2.116736	4.496200
7	2.593369	2.210556	4.803925
8	2.561955	2.126699	4.688654
9	2.628596	2.049498	4.678093
10	2.574898	2.094893	4.669791
