Iter	Interp		Mover		Total
1	2.569469	2.174664	4.744133
2	2.508505	1.873600	4.382105
3	2.229336	1.860829	4.090165
4	2.232109	2.040643	4.272753
5	2.432454	2.060731	4.493184
6	2.435624	2.047444	4.483068
7	2.439249	2.042950	4.482199
8	2.431360	2.064451	4.495812
9	2.835434	2.048244	4.883678
10	2.440373	2.049303	4.489676
