Iter	Interp		Mover		Total
1	0.326065	0.053831	0.379896
2	0.329877	0.051870	0.381747
3	0.322029	0.054237	0.376267
4	0.322254	0.055182	0.377436
5	0.324329	0.054381	0.378710
6	0.327443	0.051630	0.379073
7	0.322471	0.051939	0.374410
8	0.320981	0.053816	0.374797
9	0.328122	0.052628	0.380751
10	0.322334	0.053093	0.375427
