Iter	Interp		Mover		Total
1	0.432407	2.422442	2.854849
2	0.428075	2.403143	2.831218
3	0.428484	2.406709	2.835193
4	0.427691	2.396771	2.824462
5	0.433313	2.409355	2.842668
6	0.427667	2.397151	2.824818
7	0.428327	2.398161	2.826488
8	0.427828	2.395714	2.823542
9	0.428754	2.402300	2.831054
10	0.432000	2.487149	2.919149
