Iter	Interp		Mover		Total
1	0.437536	2.447281	2.884817
2	0.448660	2.420137	2.868797
3	0.438383	2.385016	2.823399
4	0.454857	2.426380	2.881237
5	0.468059	2.440802	2.908861
6	0.438177	2.446496	2.884673
7	0.442540	2.461139	2.903679
8	0.442303	2.421061	2.863364
9	0.439217	2.424921	2.864138
10	0.442322	2.441402	2.883724
